country,US,US,US,US,US,US,US,UK,UK
tenor,2y,3y,5y,10y,Ultra 10y,Long Bond,Ultra Bond,Short Gilt,Long Gilt
date,,,,,,,,,
1982-08-23,,,,77.3125,,68.28125,,,
1982-08-24,,,,78.0,,69.09375,,,
1982-08-25,,,,77.5,,68.5625,,,
1982-08-26,,,,76.9375,,67.90625,,,
1982-08-27,,,,75.90625,,66.59375,,,
1982-08-30,,,,76.25,,67.0625,,,
1982-08-31,,,,76.0625,,66.96875,,,
1982-09-01,,,,76.375,,67.375,,,
1982-09-02,,,,76.9375,,68.0,,,
1982-09-03,,,,77.59375,,68.625,,,
1982-09-06,,,,77.59375,,68.625,,,
1982-09-07,,,,77.40625,,68.625,,,
1982-09-08,,,,77.5,,68.90625,,,
1982-09-09,,,,77.375,,68.5625,,,
1982-09-10,,,,76.375,,67.3125,,,
1982-09-13,,,,77.1875,,68.4375,,,
1982-09-14,,,,77.28125,,68.59375,,,
1982-09-15,,,,77.1875,,68.59375,,,
1982-09-16,,,,77.03125,,68.625,,,
1982-09-17,,,,77.5625,,69.1875,,,
1982-09-20,,,,77.71875,,69.59375,,,
1982-09-21,,,,78.0625,,70.6875,,,
1982-09-22,,,,78.0625,,70.4375,,,
1982-09-23,,,,78.4375,,70.75,,,
1982-09-24,,,,77.90625,,70.3125,,,
1982-09-27,,,,77.96875,,70.4375,,,
1982-09-28,,,,78.53125,,71.03125,,,
1982-09-29,,,,78.46875,,70.84375,,,
1982-09-30,,,,78.8125,,71.0625,,,
1982-10-01,,,,79.75,,72.0625,,,
1982-10-04,,,,78.4375,,70.5,,,
1982-10-05,,,,78.6875,,70.84375,,,
1982-10-06,,,,79.5625,,71.84375,,,
1982-10-07,,,,81.5625,,73.84375,,,
1982-10-08,,,,82.0,,74.6875,,,
1982-10-11,,,,84.0,,77.6875,,,
1982-10-12,,,,83.90625,,77.1875,,,
1982-10-13,,,,84.28125,,78.09375,,,
1982-10-14,,,,83.3125,,76.96875,,,
1982-10-15,,,,82.625,,76.15625,,,
1982-10-18,,,,83.4375,,77.28125,,,
1982-10-19,,,,83.8125,,77.53125,,,
1982-10-20,,,,83.375,,77.09375,,,
1982-10-21,,,,83.46875,,77.125,,,
1982-10-22,,,,82.78125,,76.34375,,,
1982-10-25,,,,81.5,,74.65625,,,
1982-10-26,,,,82.4375,,75.25,,,
1982-10-27,,,,82.09375,,74.8125,,,
1982-10-28,,,,82.9375,,75.53125,,,
1982-10-29,,,,83.65625,,76.53125,,,
1982-11-01,,,,84.25,,77.78125,,,
1982-11-02,,,,84.25,,77.78125,,,
1982-11-03,,,,84.84375,,78.59375,,,
1982-11-04,,,,85.0,,79.09375,,,
1982-11-05,,,,84.53125,,78.4375,,,
1982-11-08,,,,84.25,,78.0,,,
1982-11-09,,,,84.4375,,77.96875,,,
1982-11-10,,,,84.5,,78.03125,,,
1982-11-11,,,,83.875,,77.1875,,,
1982-11-12,,,,84.21875,,77.5625,,,
1982-11-15,,,,83.84375,,77.0625,,,
1982-11-16,,,,83.3125,,76.3125,,,
1982-11-17,,,,84.09375,,77.03125,,,
1982-11-18,,,,84.625,,78.1875,,,104.25
1982-11-19,,,,84.71875,,78.1875,,,104.94
1982-11-22,,,,84.4375,,77.5625,,,103.38
1982-11-23,,,,84.0625,,77.15625,,,103.59
1982-11-24,,,,83.96875,,77.0,,,103.78
1982-11-25,,,,83.96875,,77.0,,,101.0
1982-11-26,,,,83.5625,,76.75,,,100.38
1982-11-29,,,,82.75,,75.09375,,,101.03
1982-11-30,,,,82.875,,75.40625,,,100.94
1982-12-01,,,,83.15625,,75.6875,,,101.47
1982-12-02,,,,83.5625,,75.90625,,,101.59
1982-12-03,,,,84.625,,77.21875,,,102.56
1982-12-06,,,,84.6875,,77.40625,,,102.28
1982-12-07,,,,84.53125,,77.15625,,,101.56
1982-12-08,,,,83.84375,,76.3125,,,100.03
1982-12-09,,,,84.03125,,76.5,,,99.88
1982-12-10,,,,83.40625,,75.4375,,,100.28
1982-12-13,,,,83.96875,,76.0,,,99.56
1982-12-14,,,,84.46875,,76.78125,,,100.66
1982-12-15,,,,84.375,,76.40625,,,100.22
1982-12-16,,,,83.75,,75.65625,,,100.41
1982-12-17,,,,84.0,,75.9375,,,100.28
1982-12-20,,,,83.9375,,75.625,,,100.78
1982-12-21,,,,83.65625,,76.0625,,,101.53
1982-12-22,,,,83.4375,,75.78125,,,102.09
1982-12-23,,,,83.875,,76.28125,,,102.63
1982-12-24,,,,83.875,,76.28125,,,102.75
1982-12-27,,,,84.28125,,77.125,,,102.75
1982-12-28,,,,84.28125,,77.0625,,,102.75
1982-12-29,,,,84.03125,,76.65625,,,104.31
1982-12-30,,,,84.0625,,76.625,,,104.22
1982-12-31,,,,84.0625,,76.625,,,103.41
1983-01-03,,,,84.875,,77.6875,,,103.41
1983-01-04,,,,84.5625,,77.125,,,103.63
1983-01-05,,,,84.59375,,76.8125,,,103.63
1983-01-06,,,,84.46875,,76.6875,,,102.72
1983-01-07,,,,84.53125,,76.59375,,,102.47
1983-01-10,,,,84.59375,,76.46875,,,102.03
1983-01-11,,,,85.03125,,76.75,,,99.44
1983-01-12,,,,85.125,,77.0,,,98.66
1983-01-13,,,,85.21875,,76.96875,,,99.41
1983-01-14,,,,85.375,,76.84375,,,100.56
1983-01-17,,,,85.375,,76.84375,,,101.47
1983-01-18,,,,85.375,,76.5,,,100.31
1983-01-19,,,,84.78125,,75.5625,,,100.56
1983-01-20,,,,84.625,,75.71875,,,100.72
1983-01-21,,,,83.75,,74.6875,,,100.06
1983-01-24,,,,83.21875,,74.0,,,97.72
1983-01-25,,,,83.71875,,74.4375,,,98.16
1983-01-26,,,,83.34375,,73.75,,,98.69
1983-01-27,,,,83.4375,,74.28125,,,98.13
1983-01-28,,,,83.21875,,73.875,,,98.75
1983-01-31,,,,82.8125,,73.34375,,,97.97
1983-02-01,,,,82.90625,,73.375,,,98.19
1983-02-02,,,,82.90625,,73.75,,,98.28
1983-02-03,,,,82.53125,,73.3125,,,99.28
1983-02-04,,,,82.21875,,72.78125,,,98.88
1983-02-07,,,,82.4375,,73.03125,,,98.81
1983-02-08,,,,82.4375,,72.875,,,99.88
1983-02-09,,,,82.375,,72.875,,,99.91
1983-02-10,,,,83.0625,,74.0,,,100.25
1983-02-11,,,,83.375,,74.125,,,100.88
1983-02-14,,,,83.40625,,74.34375,,,101.44
1983-02-15,,,,83.15625,,73.96875,,,102.44
1983-02-16,,,,83.46875,,74.28125,,,102.31
1983-02-17,,,,84.09375,,75.03125,,,101.72
1983-02-18,,,,84.75,,75.75,,,102.69
1983-02-21,,,,84.75,,75.75,,,101.72
1983-02-22,,,,85.375,,76.71875,,,100.81
1983-02-23,,,,85.09375,,76.28125,,,100.97
1983-02-24,,,,85.375,,76.625,,,101.56
1983-02-25,,,,86.28125,,77.65625,,,101.78
1983-02-28,,,,85.9375,,77.3125,,,102.25
1983-03-01,,,,86.4375,,78.0625,,,102.03
1983-03-02,,,,86.28125,,77.78125,,,102.19
1983-03-03,,,,86.40625,,78.09375,,,102.91
1983-03-04,,,,86.0625,,77.8125,,,103.81
1983-03-07,,,,85.375,,76.875,,,103.88
1983-03-08,,,,84.96875,,76.3125,,,103.59
1983-03-09,,,,85.0,,76.34375,,,103.5
1983-03-10,,,,84.78125,,75.96875,,,104.66
1983-03-11,,,,84.625,,75.65625,,,103.75
1983-03-14,,,,85.15625,,76.25,,,104.63
1983-03-15,,,,85.40625,,76.75,,,105.47
1983-03-16,,,,85.09375,,76.21875,,,104.47
1983-03-17,,,,84.96875,,76.03125,,,104.94
1983-03-18,,,,85.03125,,76.25,,,104.0
1983-03-21,,,,84.90625,,76.28125,,,102.88
1983-03-22,,,,84.84375,,76.0625,,,103.34
1983-03-23,,,,84.4375,,76.5,,,102.69
1983-03-24,,,,84.625,,76.46875,,,103.41
1983-03-25,,,,84.125,,75.75,,,103.81
1983-03-28,,,,84.1875,,75.84375,,,102.94
1983-03-29,,,,84.375,,76.25,,,102.91
1983-03-30,,,,84.46875,,76.25,,,103.56
1983-03-31,,,,84.3125,,75.96875,,,104.16
1983-04-01,,,,84.3125,,75.96875,,,104.16
1983-04-04,,,,84.53125,,76.21875,,,104.16
1983-04-05,,,,85.1875,,77.21875,,,104.56
1983-04-06,,,,85.28125,,77.3125,,,106.03
1983-04-07,,,,85.0625,,77.125,,,105.56
1983-04-08,,,,84.875,,77.0,,,105.81
1983-04-11,,,,85.5,,77.8125,,,106.94
1983-04-12,,,,85.4375,,77.625,,,106.44
1983-04-13,,,,85.65625,,77.9375,,,106.19
1983-04-14,,,,86.34375,,78.65625,,,106.0
1983-04-15,,,,86.15625,,78.40625,,,106.0
1983-04-18,,,,86.40625,,78.78125,,,106.19
1983-04-19,,,,85.65625,,77.6875,,,105.38
1983-04-20,,,,85.78125,,77.75,,,105.25
1983-04-21,,,,85.40625,,77.34375,,,105.19
1983-04-22,,,,85.4375,,77.5,,,104.56
1983-04-25,,,,85.625,,77.625,,,105.25
1983-04-26,,,,85.84375,,77.9375,,,105.47
1983-04-27,,,,86.3125,,78.40625,,,105.59
1983-04-28,,,,86.34375,,78.59375,,,105.44
1983-04-29,,,,86.5,,78.9375,,,105.34
1983-05-02,,,,86.53125,,78.84375,,,105.34
1983-05-03,,,,86.6875,,79.03125,,,105.84
1983-05-04,,,,87.21875,,79.6875,,,106.47
1983-05-05,,,,86.875,,79.28125,,,106.28
1983-05-06,,,,87.03125,,79.59375,,,105.91
1983-05-09,,,,86.4375,,78.8125,,,104.72
1983-05-10,,,,86.875,,79.375,,,104.5
1983-05-11,,,,86.78125,,79.09375,,,104.78
1983-05-12,,,,86.5625,,78.59375,,,104.53
1983-05-13,,,,86.6875,,78.75,,,103.91
1983-05-16,,,,85.84375,,77.53125,,,104.0
1983-05-17,,,,85.6875,,77.28125,,,103.97
1983-05-18,,,,85.625,,77.15625,,,104.03
1983-05-19,,,,85.15625,,76.46875,,,104.09
1983-05-20,,,,85.0,,76.3125,,,103.84
1983-05-23,,,,84.875,,76.25,,,103.72
1983-05-24,,,,84.96875,,76.46875,,,104.31
1983-05-25,,,,84.9375,,76.25,,,105.53
1983-05-26,,,,84.59375,,75.90625,,,105.91
1983-05-27,,,,84.5625,,75.875,,,106.38
1983-05-30,,,,84.5625,,75.875,,,106.38
1983-05-31,,,,83.65625,,74.65625,,,105.91
1983-06-01,,,,84.0,,75.0625,,,105.44
1983-06-02,,,,84.0,,75.15625,,,105.97
1983-06-03,,,,83.875,,75.125,,,105.69
1983-06-06,,,,84.09375,,75.5625,,,106.34
1983-06-07,,,,83.65625,,75.0625,,,106.19
1983-06-08,,,,83.25,,74.71875,,,105.5
1983-06-09,,,,83.5625,,75.21875,,,106.16
1983-06-10,,,,83.5,,75.09375,,,106.97
1983-06-13,,,,84.375,,76.125,,,108.19
1983-06-14,,,,84.15625,,75.84375,,,107.5
1983-06-15,,,,84.34375,,76.21875,,,107.03
1983-06-16,,,,84.78125,,76.8125,,,107.06
1983-06-17,,,,84.53125,,76.4375,,,106.97
1983-06-20,,,,84.03125,,75.90625,,,106.28
1983-06-21,,,,84.09375,,75.8125,,,105.56
1983-06-22,,,,83.0,,75.0,,,105.81
1983-06-23,,,,82.875,,74.90625,,,105.94
1983-06-24,,,,82.125,,73.9375,,,105.94
1983-06-27,,,,81.5625,,73.28125,,,105.63
1983-06-28,,,,81.9375,,73.6875,,,105.25
1983-06-29,,,,82.3125,,74.15625,,,104.5
1983-06-30,,,,82.59375,,74.4375,,,105.0
1983-07-01,,,,82.6875,,74.5,,,105.03
1983-07-04,,,,82.6875,,74.5,,,104.22
1983-07-05,,,,81.09375,,72.78125,,,103.72
1983-07-06,,,,81.3125,,73.0625,,,102.69
1983-07-07,,,,80.875,,72.46875,,,102.44
1983-07-08,,,,80.46875,,71.9375,,,101.78
1983-07-11,,,,80.875,,72.40625,,,101.69
1983-07-12,,,,80.125,,71.625,,,102.09
1983-07-13,,,,80.21875,,71.78125,,,102.19
1983-07-14,,,,80.40625,,72.03125,,,103.28
1983-07-15,,,,79.90625,,71.6875,,,102.22
1983-07-18,,,,80.65625,,72.46875,,,102.97
1983-07-19,,,,80.875,,72.625,,,102.72
1983-07-20,,,,81.15625,,72.96875,,,103.34
1983-07-21,,,,80.84375,,72.53125,,,103.19
1983-07-22,,,,80.28125,,71.71875,,,102.66
1983-07-25,,,,80.5625,,72.375,,,101.5
1983-07-26,,,,80.1875,,71.78125,,,101.88
1983-07-27,,,,80.09375,,71.6875,,,101.13
1983-07-28,,,,79.40625,,70.5625,,,101.09
1983-07-29,,,,78.9375,,69.9375,,,100.69
1983-08-01,,,,78.90625,,69.9375,,,100.38
1983-08-02,,,,79.0,,70.1875,,,100.75
1983-08-03,,,,78.96875,,70.125,,,101.34
1983-08-04,,,,78.125,,68.90625,,,101.16
1983-08-05,,,,78.21875,,69.09375,,,101.22
1983-08-08,,,,77.875,,68.6875,,,101.41
1983-08-09,,,,78.03125,,69.03125,,,101.47
1983-08-10,,,,77.78125,,68.8125,,,100.75
1983-08-11,,,,78.25,,69.5,,,100.88
1983-08-12,,,,78.90625,,70.21875,,,101.88
1983-08-15,,,,79.8125,,71.1875,,,102.91
1983-08-16,,,,79.9375,,71.28125,,,103.13
1983-08-17,,,,80.5,,71.9375,,,102.81
1983-08-18,,,,80.0625,,71.40625,,,102.78
1983-08-19,,,,79.8125,,70.8125,,,102.47
1983-08-22,,,,80.96875,,72.5,,,103.0
1983-08-23,,,,80.75,,72.15625,,,102.47
1983-08-24,,,,80.875,,72.4375,,,102.5
1983-08-25,,,,80.5,,71.96875,,,102.5
1983-08-26,,,,80.46875,,72.0625,,,102.16
1983-08-29,,,,79.4375,,70.625,,,102.16
1983-08-30,,,,79.21875,,70.15625,,,101.09
1983-08-31,,,,78.78125,,69.78125,,,101.31
1983-09-01,,,,79.0,,69.9375,,,101.31
1983-09-02,,,,78.78125,,69.75,,,101.38
1983-09-05,,,,78.78125,,69.75,,,101.88
1983-09-06,,,,79.6875,,70.71875,,,102.16
1983-09-07,,,,80.1875,,71.40625,,,102.59
1983-09-08,,,,80.0625,,71.21875,,,102.34
1983-09-09,,,,80.21875,,71.5,,,102.63
1983-09-12,,,,80.75,,72.125,,,103.88
1983-09-13,,,,80.6875,,71.9375,,,103.72
1983-09-14,,,,80.03125,,71.21875,,,103.84
1983-09-15,,,,79.71875,,70.84375,,,104.09
1983-09-16,,,,80.375,,71.75,,,104.41
1983-09-19,,,,80.5625,,71.84375,,,105.16
1983-09-20,,,,80.90625,,72.28125,,,105.19
1983-09-21,,,,80.84375,,71.59375,,,105.31
1983-09-22,,,,80.3125,,71.90625,,,105.28
1983-09-23,,,,80.9375,,72.59375,,,105.5
1983-09-26,,,,81.25,,72.90625,,,106.0
1983-09-27,,,,81.0,,72.71875,,,105.56
1983-09-28,,,,80.84375,,72.5,,,105.31
1983-09-29,,,,80.84375,,72.53125,,,107.25
1983-09-30,,,,81.0625,,72.71875,,,107.34
1983-10-03,,,,80.9375,,72.5625,,,107.16
1983-10-04,,,,80.9375,,72.53125,,,107.16
1983-10-05,,,,81.625,,73.25,,,107.53
1983-10-06,,,,81.625,,73.28125,,,107.59
1983-10-07,,,,81.4375,,72.96875,,,107.72
1983-10-10,,,,81.09375,,72.53125,,,106.81
1983-10-11,,,,80.40625,,71.59375,,,106.0
1983-10-12,,,,80.3125,,71.4375,,,105.97
1983-10-13,,,,80.0625,,71.15625,,,105.03
1983-10-14,,,,80.46875,,71.59375,,,105.56
1983-10-17,,,,80.96875,,72.21875,,,106.06
1983-10-18,,,,80.65625,,71.875,,,105.78
1983-10-19,,,,80.96875,,72.21875,,,106.28
1983-10-20,,,,80.9375,,72.25,,,106.84
1983-10-21,,,,81.21875,,72.5,,,107.78
1983-10-24,,,,80.09375,,71.09375,,,106.88
1983-10-25,,,,79.9375,,70.90625,,,107.25
1983-10-26,,,,79.96875,,71.09375,,,107.84
1983-10-27,,,,79.9375,,71.15625,,,107.22
1983-10-28,,,,79.875,,70.9375,,,107.5
1983-10-31,,,,79.65625,,70.6875,,,108.13
1983-11-01,,,,79.9375,,70.84375,,,108.78
1983-11-02,,,,79.875,,70.8125,,,108.56
1983-11-03,,,,79.59375,,70.4375,,,108.47
1983-11-04,,,,79.1875,,69.96875,,,108.0
1983-11-07,,,,79.28125,,70.09375,,,107.84
1983-11-08,,,,79.40625,,70.21875,,,108.28
1983-11-09,,,,79.28125,,70.28125,,,108.38
1983-11-10,,,,79.875,,70.9375,,,109.19
1983-11-11,,,,80.5,,71.65625,,,111.09
1983-11-14,,,,80.09375,,71.1875,,,110.53
1983-11-15,,,,79.96875,,71.03125,,,110.34
1983-11-16,,,,79.9375,,70.9375,,,110.59
1983-11-17,,,,79.9375,,70.84375,,,109.47
1983-11-18,,,,79.84375,,70.75,,,109.53
1983-11-21,,,,80.28125,,71.25,,,110.25
1983-11-22,,,,80.71875,,71.78125,,,110.53
1983-11-23,,,,80.65625,,71.65625,,,109.97
1983-11-24,,,,80.65625,,71.65625,,,109.28
1983-11-25,,,,80.875,,71.90625,,,109.25
1983-11-28,,,,80.4375,,71.4375,,,109.13
1983-11-29,,,,80.71875,,71.9375,,,109.41
1983-11-30,,,,80.5,,71.625,,,110.25
1983-12-01,,,,80.4375,,71.625,,,110.0
1983-12-02,,,,79.84375,,70.84375,,,109.53
1983-12-05,,,,79.8125,,70.90625,,,108.91
1983-12-06,,,,79.84375,,70.84375,,,109.38
1983-12-07,,,,79.6875,,70.6875,,,109.94
1983-12-08,,,,79.25,,70.09375,,,109.53
1983-12-09,,,,79.1875,,70.0625,,,108.78
1983-12-12,,,,79.375,,70.28125,,,108.31
1983-12-13,,,,79.0,,69.6875,,,108.0
1983-12-14,,,,78.875,,69.59375,,,108.47
1983-12-15,,,,79.03125,,69.71875,,,108.78
1983-12-16,,,,79.40625,,70.21875,,,108.44
1983-12-19,,,,79.46875,,70.15625,,,108.94
1983-12-20,,,,79.625,,70.28125,,,109.22
1983-12-21,,,,79.625,,69.65625,,,109.75
1983-12-22,,,,79.21875,,70.09375,,,110.31
1983-12-23,,,,79.125,,70.0,,,110.56
1983-12-26,,,,79.125,,70.0,,,110.56
1983-12-27,,,,79.40625,,70.40625,,,110.56
1983-12-28,,,,79.03125,,70.03125,,,111.78
1983-12-29,,,,79.1875,,70.21875,,,109.44
1983-12-30,,,,79.0625,,70.03125,,,109.59
1984-01-02,,,,79.0625,,70.03125,,,109.59
1984-01-03,,,,78.84375,,69.6875,,,109.31
1984-01-04,,,,79.21875,,70.1875,,,109.88
1984-01-05,,,,79.21875,,70.15625,,,110.0
1984-01-06,,,,79.4375,,70.375,,,110.16
1984-01-09,,,,79.34375,,70.34375,,,110.53
1984-01-10,,,,79.59375,,70.6875,,,109.94
1984-01-11,,,,79.4375,,70.5,,,108.56
1984-01-12,,,,79.34375,,70.4375,,,109.0
1984-01-13,,,,80.3125,,71.46875,,,109.88
1984-01-16,,,,80.40625,,71.65625,,,109.84
1984-01-17,,,,80.21875,,71.5,,,109.34
1984-01-18,,,,80.0625,,71.28125,,,109.16
1984-01-19,,,,80.15625,,71.4375,,,109.19
1984-01-20,,,,80.03125,,71.1875,,,108.28
1984-01-23,,,,80.125,,71.25,,,108.44
1984-01-24,,,,80.09375,,71.21875,,,108.84
1984-01-25,,,,80.09375,,71.0625,,,108.38
1984-01-26,,,,80.1875,,71.15625,,,108.59
1984-01-27,,,,80.15625,,71.125,,,108.31
1984-01-30,,,,80.0625,,70.90625,,,109.19
1984-01-31,,,,80.0625,,70.8125,,,108.88
1984-02-01,,,,80.15625,,70.9375,,,108.94
1984-02-02,,,,80.53125,,71.40625,,,109.22
1984-02-03,,,,80.46875,,71.25,,,109.31
1984-02-06,,,,80.1875,,70.90625,,,108.09
1984-02-07,,,,80.125,,70.78125,,,107.94
1984-02-08,,,,80.09375,,70.6875,,,107.38
1984-02-09,,,,79.96875,,70.5,,,107.78
1984-02-10,,,,79.625,,70.0625,,,108.31
1984-02-13,,,,79.21875,,69.71875,,,108.41
1984-02-14,,,,79.5,,69.875,,,108.75
1984-02-15,,,,79.59375,,70.03125,,,108.97
1984-02-16,,,,79.59375,,69.9375,,,108.88
1984-02-17,,,,79.15625,,69.40625,,,108.88
1984-02-20,,,,79.15625,,69.40625,,,108.72
1984-02-21,,,,79.3125,,69.5625,,,109.06
1984-02-22,,,,79.21875,,69.375,,,108.84
1984-02-23,,,,78.625,,68.625,,,108.66
1984-02-24,,,,78.96875,,69.0,,,108.44
1984-02-27,,,,78.6875,,68.6875,,,108.63
1984-02-28,,,,78.5625,,68.4375,,,108.72
1984-02-29,,,,78.875,,68.84375,,,108.78
1984-03-01,,,,78.71875,,68.75,,,109.13
1984-03-02,,,,79.0625,,69.1875,,,109.31
1984-03-05,,,,78.6875,,68.71875,,,109.22
1984-03-06,,,,78.5625,,68.46875,,,109.78
1984-03-07,,,,78.03125,,67.875,,,109.88
1984-03-08,,,,77.96875,,67.75,,,109.75
1984-03-09,,,,77.84375,,67.75,,,109.81
1984-03-12,,,,77.96875,,67.8125,,,110.38
1984-03-13,,,,77.875,,67.625,,,110.31
1984-03-14,,,,77.65625,,67.5,,,110.0
1984-03-15,,,,77.6875,,67.4375,,,109.53
1984-03-16,,,,77.5625,,67.21875,,,109.91
1984-03-19,,,,77.09375,,66.65625,,,109.5
1984-03-20,,,,77.15625,,66.875,,,109.59
1984-03-21,,,,77.1875,,66.96875,,,109.78
1984-03-22,,,,76.09375,,66.15625,,,109.41
1984-03-23,,,,76.0,,66.1875,,,110.06
1984-03-26,,,,76.15625,,66.4375,,,110.03
1984-03-27,,,,76.09375,,66.34375,,,110.38
1984-03-28,,,,76.4375,,66.75,,,110.31
1984-03-29,,,,76.625,,66.9375,,,109.53
1984-03-30,,,,76.0625,,66.21875,,,109.22
1984-04-02,,,,76.03125,,66.15625,,,108.66
1984-04-03,,,,75.71875,,65.75,,,108.09
1984-04-04,,,,75.625,,65.5625,,,108.22
1984-04-05,,,,75.8125,,65.65625,,,108.56
1984-04-06,,,,76.375,,66.3125,,,108.69
1984-04-09,,,,76.5,,66.59375,,,109.03
1984-04-10,,,,76.3125,,66.34375,,,108.41
1984-04-11,,,,76.40625,,66.4375,,,108.19
1984-04-12,,,,76.71875,,66.90625,,,108.22
1984-04-13,,,,76.0625,,66.0625,,,107.53
1984-04-16,,,,75.875,,65.625,,,107.09
1984-04-17,,,,76.0625,,65.90625,,,107.13
1984-04-18,,,,75.4375,,65.1875,,,106.84
1984-04-19,,,,75.15625,,64.9375,,,106.53
1984-04-20,,,,75.15625,,64.9375,,,106.53
1984-04-23,,,,75.15625,,64.90625,,,106.53
1984-04-24,,,,75.34375,,65.25,,,106.78
1984-04-25,,,,75.5,,65.375,,,107.25
1984-04-26,,,,75.65625,,65.5625,,,107.31
1984-04-27,,,,75.21875,,64.96875,,,106.69
1984-04-30,,,,75.09375,,64.6875,,,106.41
1984-05-01,,,,75.0625,,64.71875,,,106.53
1984-05-02,,,,75.03125,,64.5,,,106.19
1984-05-03,,,,74.96875,,64.375,,,105.72
1984-05-04,,,,74.3125,,63.5625,,,105.5
1984-05-07,,,,74.03125,,63.21875,,,105.5
1984-05-08,,,,74.3125,,63.53125,,,104.88
1984-05-09,,,,73.78125,,62.75,,,105.41
1984-05-10,,,,73.65625,,62.65625,,,104.81
1984-05-11,,,,72.46875,,61.4375,,,104.19
1984-05-14,,,,72.3125,,61.28125,,,104.31
1984-05-15,,,,72.75,,61.84375,,,104.38
1984-05-16,,,,73.1875,,62.3125,,,104.63
1984-05-17,,,,72.5625,,61.59375,,,104.41
1984-05-18,,,,72.875,,62.03125,,,103.84
1984-05-21,,,,73.03125,,62.09375,,,104.19
1984-05-22,,,,72.71875,,61.78125,,,103.47
1984-05-23,,,,72.75,,61.75,,,103.38
1984-05-24,,,,71.90625,,60.8125,,,101.47
1984-05-25,,,,71.75,,60.84375,,,102.06
1984-05-28,,,,71.75,,60.84375,,,102.06
1984-05-29,,,,71.34375,,60.40625,,,102.06
1984-05-30,,,,70.9375,,59.96875,,,101.84
1984-05-31,,,,71.15625,,60.15625,,,102.88
1984-06-01,,,,72.46875,,61.59375,,,104.69
1984-06-04,,,,73.21875,,62.4375,,,105.25
1984-06-05,,,,73.34375,,62.40625,,,105.63
1984-06-06,,,,72.78125,,61.875,,,104.63
1984-06-07,,,,72.65625,,61.625,,,103.53
1984-06-08,,,,73.0625,,61.90625,,,104.09
1984-06-11,,,,72.5625,,61.40625,,,104.09
1984-06-12,,,,72.71875,,61.71875,,,103.59
1984-06-13,,,,73.125,,62.375,,,103.94
1984-06-14,,,,73.4375,,62.65625,,,103.81
1984-06-15,,,,74.21875,,63.65625,,,103.72
1984-06-18,,,,74.09375,,63.5,,,104.41
1984-06-19,,,,73.5625,,62.9375,,,104.78
1984-06-20,,,,72.4375,,61.59375,,,103.56
1984-06-21,,,,71.59375,,60.40625,,,103.72
1984-06-22,,,,71.4375,,60.21875,,,102.88
1984-06-25,,,,71.5625,,60.34375,,,102.56
1984-06-26,,,,71.34375,,60.0625,,,102.38
1984-06-27,,,,71.53125,,60.125,,,102.53
1984-06-28,,,,71.375,,59.875,,,101.72
1984-06-29,,,,71.15625,,59.625,,,101.72
1984-07-02,,,,71.15625,,59.6875,,,101.06
1984-07-03,,,,71.65625,,60.5,,,100.97
1984-07-04,,,,71.65625,,60.5,,,101.03
1984-07-05,,,,71.6875,,60.625,,,100.94
1984-07-06,,,,71.8125,,60.65625,,,99.84
1984-07-09,,,,72.875,,62.125,,,99.09
1984-07-10,,,,72.75,,61.96875,,,98.44
1984-07-11,,,,72.5625,,61.65625,,,99.25
1984-07-12,,,,73.125,,62.53125,,,99.03
1984-07-13,,,,73.5625,,62.96875,,,99.97
1984-07-16,,,,73.59375,,62.875,,,100.38
1984-07-17,,,,73.34375,,62.5,,,99.19
1984-07-18,,,,73.5625,,62.71875,,,98.97
1984-07-19,,,,73.875,,62.9375,,,98.56
1984-07-20,,,,73.34375,,62.1875,,,99.25
1984-07-23,,,,73.625,,62.59375,,,98.19
1984-07-24,,,,73.5625,,62.65625,,,98.69
1984-07-25,,,,74.8125,,64.21875,,,99.38
1984-07-26,,,,75.40625,,64.59375,,,99.56
1984-07-27,,,,75.25,,64.28125,,,98.75
1984-07-30,,,,74.75,,63.78125,,,98.66
1984-07-31,,,,75.3125,,64.5,,,99.28
1984-08-01,,,,75.6875,,64.84375,,,100.0
1984-08-02,,,,75.90625,,65.1875,,,101.28
1984-08-03,,,,76.5625,,65.96875,,,102.94
1984-08-06,,,,75.9375,,65.1875,,,102.78
1984-08-07,,,,76.15625,,65.4375,,,104.84
1984-08-08,,,,76.1875,,65.625,,,104.69
1984-08-09,,,,76.375,,66.125,,,105.22
1984-08-10,,,,76.15625,,65.71875,,,106.34
1984-08-13,,,,75.78125,,65.4375,,,105.56
1984-08-14,,,,76.03125,,65.59375,,,107.09
1984-08-15,,,,75.75,,65.21875,,,106.31
1984-08-16,,,,76.03125,,65.75,,,106.59
1984-08-17,,,,76.0625,,66.0625,,,105.44
1984-08-20,,,,76.03125,,66.3125,,,105.44
1984-08-21,,,,76.4375,,66.71875,,,106.28
1984-08-22,,,,76.25,,66.1875,,,105.63
1984-08-23,,,,76.0625,,66.03125,,,105.88
1984-08-24,,,,76.21875,,66.125,,,105.63
1984-08-27,,,,75.53125,,65.3125,,,105.63
1984-08-28,,,,75.59375,,65.5625,,,105.75
1984-08-29,,,,75.4375,,65.40625,,,105.63
1984-08-30,,,,75.5,,65.59375,,,105.53
1984-08-31,,,,75.6875,,65.8125,,,105.94
1984-09-03,,,,75.6875,,65.8125,,,105.53
